STT,year,location_code,Tong_Import,Tong_Export,Balance
6449,1997,KNA,99369315,50701664,-48667651
6450,1997,KOR,1.33E+11,1.33E+11,309133946
6451,1997,KWT,6061991359,11934033201,5872041842
6452,1997,LAO,540599313,251340609,-289258704
6453,1997,LBN,7192351053,861003555,-6331347498
6454,1997,LBR,3284449529,1097959703,-2186489826
6455,1997,LBY,4917851510,9489765022,4571913512
6456,1997,LCA,237745568,102954160,-134791408
6457,1997,LKA,4830438432,4006641705,-823796727
6458,1997,LTU,5537040534,4205367972,-1331672562
6459,1997,LVA,4347265235,3036841320,-1310423915
6460,1997,MAC,3090638869,2181299731,-909339138
6461,1997,MAR,9334507701,7412356387,-1922151314
6462,1997,MDA,1444968616,1258673170,-186295446
6463,1997,MDG,779975239,664268681,-115706558
6464,1997,MDV,306051450,84098592,-221952858
6465,1997,MEX,99837485065,1.10E+11,9804821930
6466,1997,MHL,405900099,49361141,-356538958
6467,1997,MKD,1756339980,1154893554,-601446426
6468,1997,MLI,786677185,305869267,-480807918
6469,1997,MLT,3127939178,1527958861,-1599980317
6470,1997,MMR,2968712075,1108971780,-1859740295
6471,1997,MNG,530355779,481589734,-48766045
6472,1997,MNP,136274773,14840603,-121434170
6473,1997,MOZ,866263597,291558047,-574705550
6474,1997,MRT,529565835,642325208,112759373
6475,1997,MSR,29183532,15010693,-14172839
6476,1997,MUS,2231079765,1648856918,-582222847
6477,1997,MWI,462075803,561123639,99047836
6478,1997,MYS,82277975163,88365828533,6087853370
6479,1997,NCL,856347419,549578566,-306768853
6480,1997,NER,303867138,238060926,-65806212
6481,1997,NGA,6888465107,16831912103,9943446996
6482,1997,NIC,1187947257,802279323,-385667934
6483,1997,NIU,43367378,1149798,-42217580
6484,1997,NLD,2.06E+11,1.90E+11,-16453345831
6485,1997,NOR,36992993584,49210125301,12217131717
6486,1997,NPL,621710097,440271289,-181438808
6487,1997,NRU,22990297,28899354,5909057
6488,1997,NZL,13786033910,14173766185,387732275
6489,1997,OMN,4811266292,7859964538,3048698246
6490,1997,PAK,7481547751,7322458459,-159089292
6491,1997,PAN,16854184750,2775948151,-14078236599
6492,1997,PCN,2576999,4998145,2421146
6493,1997,PER,8004988124,6893420218,-1111567906
6494,1997,PHL,41436311101,28391326140,-13044984961
6495,1997,PLW,48272053,37413845,-10858208
6496,1997,PNG,1643975649,2073029006,429053357
6497,1997,POL,42360635753,25717088916,-16643546837
6498,1997,PRK,1320989807,1205151668,-115838139
6499,1997,PRT,36920703336,23325932268,-13594771068
6500,1997,PRY,4594175788,1491600457,-3102575331
6501,1997,PYF,757409408,195552972,-561856436
6502,1997,QAT,3483310228,5394020087,1910709859
6503,1997,ROU,10848193137,8586458426,-2261734711
6504,1997,RUS,65320827271,93526753849,28205926578
6505,1997,RWA,311093079,74869433,-236223646
6506,1997,SAU,31695878830,57616682279,25920803449
6507,1997,SDN,1608239751,563759910,-1044479841
6508,1997,SEN,1696409699,614249048,-1082160651
6509,1997,SGP,1.27E+11,1.23E+11,-4262719469
6510,1997,SHN,29747453,7723464,-22023989
6511,1997,SLB,135735217,222160510,86425293
6512,1997,SLE,202072006,194045048,-8026958
6513,1997,SLV,3286627399,2427950242,-858677157
6514,1997,SOM,113677060,38341271,-75335789
6515,1997,SPM,63369016,13860871,-49508145
6516,1997,STP,41596214,16995038,-24601176
6517,1997,SUR,482095242,518008764,35913522
6518,1997,SVK,12221859589,9393618991,-2828240598
6519,1997,SVN,9968609301,8120991529,-1847617772
6520,1997,SWE,63760448110,80997580422,17237132312
6521,1997,SYC,287079934,97269523,-189810411
6522,1997,SYR,3833765944,3665397213,-168368731
6523,1997,TCA,75316095,10437118,-64878977
6524,1997,TCD,120653013,136897720,16244707
6525,1997,TGO,833571981,444447949,-389124032
6526,1997,THA,61230782163,59892304664,-1338477499
6527,1997,TJK,349554172,280360441,-69193731
6528,1997,TKL,4912444,6815614,1903170
6529,1997,TKM,1114586673,1353086321,238499648
6530,1997,TLS,285011,1152179,867168
6531,1997,TON,53761324,16001371,-37759953
6532,1997,TTO,2942375983,2791404458,-150971525
6533,1997,TUN,7831293644,5586311312,-2244982332
6534,1997,TUR,45133246009,25628660416,-19504585593
6535,1997,TUV,6050528,627445,-5423083
6536,1997,TWN,1.10E+11,1.44E+11,33973681241
6537,1997,TZA,1642741574,750440289,-892301285
6538,1997,UGA,849396181,589880103,-259516078
6539,1997,UKR,18216508213,15328838185,-2887670028
6540,1997,URY,4394052429,2961297370,-1432755059
6541,1997,USA,8.66E+11,7.02E+11,-1.64E+11
6542,1997,UZB,3613444069,2788892204,-824551865
6543,1997,VCT,224012148,162391432,-61620716
6544,1997,VEN,15150017319,24574880331,9424863012
6545,1997,VGB,1460501952,239613473,-1220888479
6546,1997,VNM,11539559470,8519540125,-3020019345
6547,1997,VUT,145366399,72455168,-72911231
6548,1997,WLF,162315520,329629,-161985891
6549,1997,WSM,105360564,58639658,-46720906
6550,1997,YEM,1986309688,2322105964,335796276
6551,1997,ZAF,24135332139,28390689225,4255357086
6552,1997,ZMB,1112438082,1343376144,230938062
6553,1997,ZWE,2189642420,1980167892,-209474528
6554,1998,ABW,838527292,649103513,-189423779
6555,1998,AGO,1989769619,3625587893,1635818274
6556,1998,AIA,39185806,6116435,-33069371
6557,1998,ALB,809287743,265526877,-543760866
6558,1998,AND,972790105,48031225,-924758880
6559,1998,ANT,2964199664,869703728,-2094495936
6560,1998,ARE,27702242132,20665611269,-7036630863
6561,1998,ARG,30084626216,27202130022,-2882496194
6562,1998,ARM,440206797,227511033,-212695764
6563,1998,ATG,384880478,27146939,-357733539
6564,1998,AUS,57814581777,53724762287,-4089819490
6565,1998,AUT,67295421377,58312962655,-8982458722
6566,1998,AZE,1447252543,511965398,-935287145
6567,1998,BDI,117857469,68609566,-49247903
6568,1998,BEL,1.65E+11,1.75E+11,9950508916
6569,1998,BEN,1085207539,310816728,-774390811
6570,1998,BFA,699217741,223993099,-475224642
6571,1998,BGD,6840930742,5065103892,-1775826850
6572,1998,BGR,5413028056,4624146018,-788882038
6573,1998,BHR,2176138420,2160669546,-15468874
6574,1998,BHS,2473830041,563982733,-1909847308
6575,1998,BIH,2293608358,536709181,-1756899177
6576,1998,BLR,8028649539,7043223723,-985425816
6577,1998,BLZ,336345060,285694371,-50650689
6578,1998,BMU,1143614956,148254351,-995360605
6579,1998,BOL,2966729796,1108432481,-1858297315
6580,1998,BRA,60100328074,53816273467,-6284054607
6581,1998,BRB,750958131,207039298,-543918833
6582,1998,BRN,1950044609,2027757169,77712560
6583,1998,BTN,38095372,15228846,-22866526
6584,1998,CAF,114733875,230827251,116093376
6585,1998,CAN,2.07E+11,2.20E+11,13422708931
6586,1998,CCK,12992219,4862175,-8130044
6587,1998,CHE,88891492032,87170154183,-1721337849
6588,1998,CHL,16744761400,15670179998,-1074581402
6589,1998,CHN,1.82E+11,2.81E+11,98841748290
6590,1998,CIV,3148838205,5187631721,2038793516
6591,1998,CMR,1449285737,1956924358,507638621
6592,1998,COD,762321231,1062182258,299861027
6593,1998,COG,884109099,1463574066,579464967
6594,1998,COK,52670640,7501609,-45169031
6595,1998,COL,13774016134,11966375765,-1807640369
6596,1998,COM,163920732,11174296,-152746436
6597,1998,CPV,237098711,30697355,-206401356
6598,1998,CRI,6159440845,6301815131,142374286
6599,1998,CUB,2677292998,1330818415,-1346474583
6600,1998,CXR,13838855,25636375,11797520
6601,1998,CYM,1067124752,179253884,-887870868
6602,1998,CYP,5522711094,1218331529,-4304379565
6603,1998,CZE,28707289484,26487914685,-2219374799
6604,1998,DEU,4.60E+11,5.26E+11,65715357826
6605,1998,DJI,422422369,24076052,-398346317
6606,1998,DMA,189806539,90261464,-99545075
6607,1998,DNK,43397869277,43086659149,-311210128
6608,1998,DOM,6694434914,4855184105,-1839250809
6609,1998,DZA,9862108790,11411766252,1549657462
6610,1998,ECU,5614533643,5053260159,-561273484
6611,1998,EGY,19406367557,5268565515,-14137802042
6612,1998,ERI,331485364,24329895,-307155469
6613,1998,ESH,1872554,211410,-1661144
6614,1998,ESP,1.37E+11,1.08E+11,-29197446756
6615,1998,EST,4844854807,3552638680,-1292216127
6616,1998,ETH,1741262060,646631800,-1094630260
6617,1998,FIN,32990913956,41564904021,8573990065
6618,1998,FJI,750794290,522749008,-228045282
6619,1998,FLK,87701632,100126378,12424746
6620,1998,FRA,3.02E+11,3.02E+11,18661886
6621,1998,FRO,348566028,409812044,61246016
6622,1998,FSM,72008848,42292711,-29716137
6623,1998,GAB,1121369604,2393982966,1272613362
6624,1998,GBR,3.08E+11,2.63E+11,-44929416723
6625,1998,GEO,1131047108,331044411,-800002697
6626,1998,GHA,3113221597,1681605247,-1431616350
6627,1998,GIB,1152764913,66673495,-1086091418
6628,1998,GIN,703392371,835850181,132457810
6629,1998,GMB,323885229,147190941,-176694288
6630,1998,GNB,67933745,62174741,-5759004
6631,1998,GNQ,227350785,428419045,201068260
6632,1998,GRC,28962319124,10344732622,-18617586502
6633,1998,GRD,156005648,41691306,-114314342
6634,1998,GRL,386973223,371459995,-15513228
6635,1998,GTM,5254475088,4140699513,-1113775575
6636,1998,GUY,448215608,519555310,71339702
6637,1998,HKG,1.95E+11,1.23E+11,-71330603418
6638,1998,HND,3971273131,3596895892,-374377239
6639,1998,HRV,8211665352,4397665477,-3813999875
6640,1998,HTI,920382765,307591206,-612791559
6641,1998,HUN,26932403017,23121435826,-3810967191
6642,1998,IDN,26090065219,55610539886,29520474667
6643,1998,IND,40932179604,36865646709,-4066532895
6644,1998,IOT,11834043,7987282,-3846761
6645,1998,IRL,43632027832,61245077812,17613049980
6646,1998,IRN,11543206776,11634208775,91001999
6647,1998,IRQ,1310855847,4831507670,3520651823
6648,1998,ISL,2180098418,2055181012,-124917406
6649,1998,ISR,26933938670,22780430027,-4153508643
6650,1998,ITA,2.06E+11,2.38E+11,32000745023
6651,1998,JAM,2704215192,1821593921,-882621271
6652,1998,JOR,3955010427,1383025305,-2571985122
6653,1998,JPN,2.58E+11,4.07E+11,1.49E+11
6654,1998,KAZ,4813889472,5200868145,386978673
6655,1998,KEN,3263561709,2178420232,-1085141477
6656,1998,KGZ,620300183,392425853,-227874330
6657,1998,KHM,1283196951,751104057,-532092894
6658,1998,KIR,34686203,27336998,-7349205
6659,1998,KNA,108803845,48231012,-60572833
6660,1998,KOR,83640557952,1.30E+11,45884550451
6661,1998,KWT,7161689114,8999688165,1837999051
6662,1998,LAO,501166930,195843532,-305323398
6663,1998,LBN,6651808751,822449125,-5829359626
6664,1998,LBR,5502673003,1210034606,-4292638397
6665,1998,LBY,4352699042,6838432435,2485733393
6666,1998,LCA,240921321,95464739,-145456582
6667,1998,LKA,4875980978,4146274169,-729706809
6668,1998,LTU,5508603690,3972219708,-1536383982
6669,1998,LVA,4413044532,2765928113,-1647116419
6670,1998,MAC,3012113060,2177833655,-834279405
6671,1998,MAR,10054263541,7753941266,-2300322275
6672,1998,MDA,1288186590,983916724,-304269866
6673,1998,MDG,847614820,727341666,-120273154
6674,1998,MDV,327574291,86508693,-241065598
6675,1998,MEX,1.12E+11,1.17E+11,5245894015
6676,1998,MHL,80100099,83725524,3625425
6677,1998,MKD,1860641594,1211470347,-649171247
6678,1998,MLI,860371851,302004312,-558367539
6679,1998,MLT,3637563348,1842824629,-1794738719
6680,1998,MMR,2409042952,1044511186,-1364531766
6681,1998,MNG,530108440,379217786,-150890654
6682,1998,MNP,129612336,16902146,-112710190
6683,1998,MOZ,791626469,249127811,-542498658
6684,1998,MRT,552193523,563564214,11370691
6685,1998,MSR,15489217,2973946,-12515271
6686,1998,MUS,2147326316,1724610197,-422716119
6687,1998,MWI,438632670,466271084,27638414
6688,1998,MYS,60825648678,82143047380,21317398702
6689,1998,NCL,785068419,418928954,-366139465
6690,1998,NER,386232131,268116029,-118116102
6691,1998,NGA,7033226158,11420897878,4387671720
6692,1998,NIC,1791850484,832997717,-958852767
6693,1998,NIU,12182357,7870565,-4311792
6694,1998,NLD,2.10E+11,1.76E+11,-34245194554
6695,1998,NOR,39073412261,40536258592,1462846331
6696,1998,NPL,638371384,481186736,-157184648
6697,1998,NRU,17568129,24619410,7051281
6698,1998,NZL,11813740705,12742560844,928820139
6699,1998,OMN,5487942913,5787459768,299516855
6700,1998,PAK,6631069111,7270922501,639853390
6701,1998,PAN,16447406572,2324083936,-14123322636
6702,1998,PCN,4681817,1704632,-2977185
6703,1998,PER,7875346158,5617265780,-2258080378
6704,1998,PHL,33781013882,32656164312,-1124849570
6705,1998,PLW,38532116,30558688,-7973428
6706,1998,PNG,1178428593,1573131388,394702795
6707,1998,POL,45584535974,27395043188,-18189492786
6708,1998,PRK,1063772624,922973757,-140798867
6709,1998,PRT,39225103233,23906045390,-15319057843
6710,1998,PRY,4099389714,1322082200,-2777307514
6711,1998,PYF,810623150,163855487,-646767663
6712,1998,QAT,2997889881,4754994142,1757104261
6713,1998,ROU,11870431002,8618342359,-3252088643
6714,1998,RUS,53267471462,80398712761,27131241299
6715,1998,RWA,252747967,68636213,-184111754
6716,1998,SAU,35822031478,40247132913,4425101435
6717,1998,SDN,1921223899,607392121,-1313831778
6718,1998,SEN,1620838126,738664753,-882173373
6719,1998,SGP,1.00E+11,1.08E+11,7994249218
6720,1998,SHN,32938127,7450809,-25487318
6721,1998,SLB,111629959,196078570,84448611
6722,1998,SLE,154710785,114056019,-40654766
6723,1998,SLV,3739703359,2499898403,-1239804956
6724,1998,SOM,132617014,53825668,-78791346
6725,1998,SPM,50714852,14826676,-35888176
6726,1998,STP,46105981,14298785,-31807196
6727,1998,SUR,527440974,526294977,-1145997
6728,1998,SVK,12461757324,10668363980,-1793393344
6729,1998,SVN,10308217121,8802755349,-1505461772
6730,1998,SWE,66535359615,83865871005,17330511390
6731,1998,SYC,283764810,108517328,-175247482
6732,1998,SYR,4422974477,2894096801,-1528877676
6733,1998,TCA,76480800,8375324,-68105476
6734,1998,TCD,115895327,133803207,17907880
6735,1998,TGO,753752268,406004357,-347747911
6736,1998,THA,42367483899,56817155000,14449671101
6737,1998,TJK,330410079,271430733,-58979346
6738,1998,TKL,8767401,9921627,1154226
6739,1998,TKM,819033785,323177701,-495856084
6740,1998,TLS,196355,496198,299843
6741,1998,TON,56073540,15348636,-40724904
6742,1998,TTO,2869111849,2523983665,-345128184
6743,1998,TUN,8494129561,5915083948,-2579045613
6744,1998,TUR,42843056693,26381743508,-16461313185
6745,1998,TUV,7205558,425533,-6780025
6746,1998,TWN,1.01E+11,1.35E+11,33657104598
6747,1998,TZA,1885549788,788845517,-1096704271
6748,1998,UGA,965359039,617130939,-348228100
6749,1998,UKR,15540410783,14255069383,-1285341400
6750,1998,URY,4544352185,3049846710,-1494505475
6751,1998,USA,9.11E+11,7.03E+11,-2.07E+11
6752,1998,UZB,2523692436,1912030900,-611661536
6753,1998,VCT,460745811,135516064,-325229747
6754,1998,VEN,15830323661,18824708731,2994385070
6755,1998,VGB,1486093554,132243793,-1353849761
6756,1998,VNM,10650081608,8899886093,-1750195515
6757,1998,VUT,114438158,77795446,-36642712
6758,1998,WLF,52966323,470228,-52496095
6759,1998,WSM,107117554,54407032,-52710522
6760,1998,YEM,1856563698,1570515485,-286048213
6761,1998,ZAF,24332552213,26768782223,2436230010
6762,1998,ZMB,927247405,927796460,549055
6763,1998,ZWE,1789113012,1675841759,-113271253
6764,1999,ABW,624323627,896908576,272584949
6765,1999,AGO,1974687166,4548886570,2574199404
6766,1999,AIA,39166000,5140376,-34025624
6767,1999,ALB,1037111621,271334447,-765777174
6768,1999,AND,983986914,45092674,-938894240
6769,1999,ANT,3598050265,1178048616,-2420001649
6770,1999,ARE,29686123401,27847104269,-1839019132
6771,1999,ARG,24712917390,24043683417,-669233973
6772,1999,ARM,690978104,210561984,-480416120
6773,1999,ATG,755193126,41419862,-713773264
6774,1999,AUS,60434508172,53283361184,-7151146988
6775,1999,AUT,68802926077,58366998827,-10435927250
6776,1999,AZE,1241064391,992640983,-248423408
6777,1999,BDI,125377834,59309106,-66068728
6778,1999,BEL,1.61E+11,1.76E+11,14576709670
6779,1999,BEN,1121955560,301955197,-820000363
6780,1999,BFA,620236078,167907681,-452328397
6781,1999,BGD,5807451777,4970880822,-836570955
6782,1999,BGR,5651773589,4098072185,-1553701404
6783,1999,BHR,2295344325,2354963680,59619355
6784,1999,BHS,2809363518,696179013,-2113184505
6785,1999,BIH,2364841165,641102170,-1723738995
6786,1999,BLR,6010894670,5939683462,-71211208
6787,1999,BLZ,326291884,344059862,17767978
6788,1999,BMU,2351452856,160057786,-2191395070
6789,1999,BOL,1982480133,1051531237,-930948896
6790,1999,BRA,50225374998,50594408552,369033554
6791,1999,BRB,782211970,225923416,-556288554
6792,1999,BRN,1291497567,2220860517,929362950
6793,1999,BTN,33586609,21150325,-12436284
6794,1999,CAF,103950704,207937536,103986832
6795,1999,CAN,2.23E+11,2.43E+11,20653215102
6796,1999,CCK,11832762,4517641,-7315121
6797,1999,CHE,86581903085,88504465771,1922562686
6798,1999,CHL,13736347712,16185199006,2448851294
6799,1999,CHN,2.02E+11,3.12E+11,1.10E+11
6800,1999,CIV,3249964579,4930307600,1680343021
6801,1999,CMR,1302765043,1948686259,645921216
6802,1999,COD,494823513,1132127762,637304249
6803,1999,COG,611649430,1766800348,1155150918
6804,1999,COK,56548263,7223027,-49325236
6805,1999,COL,9800972476,12299137783,2498165307
6806,1999,COM,158769498,21334868,-137434630
6807,1999,CPV,276192433,21167717,-255024716
6808,1999,CRI,6355677903,7511847265,1156169362
6809,1999,CUB,3947879295,1498938080,-2448941215
6810,1999,CXR,13084242,17813483,4729241
6811,1999,CYM,1146260400,243710670,-902549730
6812,1999,CYP,4707921910,1231047569,-3476874341
6813,1999,CZE,27893675650,26264061008,-1629614642
6814,1999,DEU,4.61E+11,5.25E+11,63328220962
6815,1999,DJI,465941627,17480659,-448460968
6816,1999,DMA,191589937,116245024,-75344913
6817,1999,DNK,42970034816,44583362620,1613327804
6818,1999,DOM,7195475366,4624242870,-2571232496
6819,1999,DZA,9503886867,11470453059,1966566192
6820,1999,ECU,3174797949,5428282474,2253484525
6821,1999,EGY,19164651126,5565777292,-13598873834
6822,1999,ERI,179418540,11111788,-168306752
6823,1999,ESH,1497812,751530,-746282
6824,1999,ESP,1.48E+11,1.09E+11,-38947789007
6825,1999,EST,4385558333,3375879803,-1009678530
6826,1999,ETH,1540399485,485329344,-1055070141
6827,1999,FIN,34107576948,40979438546,6871861598
6828,1999,FJI,897207114,581621856,-315585258
6829,1999,FLK,40632116,106819689,66187573
6830,1999,FRA,3.05E+11,2.96E+11,-8238811357
6831,1999,FRO,441811773,400885347,-40926426
6832,1999,FSM,59874753,51750047,-8124706
6833,1999,GAB,728647422,2640983037,1912335615
6834,1999,GBR,3.10E+11,2.55E+11,-54280938640
6835,1999,GEO,856743306,406986549,-449756757
6836,1999,GHA,2768423922,1782491109,-985932813
6837,1999,GIB,1523095825,91026242,-1432069583
6838,1999,GIN,696880917,803823167,106942250
6839,1999,GMB,341925145,89047683,-252877462
6840,1999,GNB,71813368,64517976,-7295392
6841,1999,GNQ,368025669,659642246,291616577
6842,1999,GRC,29638467931,10674480116,-18963987815
6843,1999,GRD,171275103,47920066,-123355037
6844,1999,GRL,387563751,407527625,19963874
6845,1999,GTM,5118615285,4220109549,-898505736
6846,1999,GUY,461757731,520258369,58500638
6847,1999,HKG,1.94E+11,1.30E+11,-63611097729
6848,1999,HND,4069109223,3637524408,-431584815
6849,1999,HRV,7316671019,4243789424,-3072881595
6850,1999,HTI,1006014441,328355586,-677658855
6851,1999,HUN,27840028800,25439129527,-2400899273
6852,1999,IDN,28143258143,57621111113,29477852970
6853,1999,IND,48898774554,38818268293,-10080506261
6854,1999,IOT,23010529,38887097,15876568
6855,1999,IRL,47247412340,71899415869,24652003529
6856,1999,IRN,10911930519,15893127597,4981197078
6857,1999,IRQ,1582660851,10695122221,9112461370
6858,1999,ISL,2412259730,2098123998,-314135732
6859,1999,ISR,29660745026,25175739634,-4485005392
6860,1999,ITA,2.05E+11,2.30E+11,25407439476
6861,1999,JAM,2674209115,1629955467,-1044253648
6862,1999,JOR,3835311796,1486689125,-2348622671
6863,1999,JPN,2.93E+11,4.40E+11,1.47E+11
